id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price_x,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,price_y,price_x2,price_y3,price_x4,price_y5,price_x6,price_y7,price_x8,price_y9,price_x10,price_y11,price_x12,price_y13,price_x14,price_y15
35964068,Cozy and clean suite minutes to subway,121126252,Juanita,,Englemount-Lawrence,43.72036,-79.43654,Entire home/apt,99,2,30,2020-01-05,4.64,1,85,99,99,99,98,99,99,76,79,70,65,62,59,63,69,69
35973404,Private unit for 2 with great access to Downtown,270604691,Sedi,,Old East York,43.69715,-79.32667,Entire home/apt,119,3,9,2019-10-05,1.53,2,24,121,120,120,119,121,120,110,100,90,90,70,88,89,80,80
19934243,Open Concept One Bedroom in Yorkville,90696008,Rasheed,,Church-Yonge Corridor,43.66821,-79.38564,Entire home/apt,275,3,0,,,1,83,274,275,275,276,275,275,275,275,275,275,275,275,275,275,275
19949554,Charming High Park Heritage Church,118598977,Carolyn,,High Park North,43.65577,-79.46762,Entire home/apt,100,183,0,,,1,5,99,99,101,100,100,101,114,114,114,114,114,114,114,114,114
36001715,F&B Home(entire lower of house),248510117,Fengchang,,Newtonbrook West,43.77533,-79.43753,Entire home/apt,78,1,10,2019-08-25,1.62,1,0,78,77,79,78,78,77,95,95,95,95,95,95,95,95,95
36019560,Beautiful Liberty Village 1BR + View (Sleeps 4ppl),270985516,Paul,,Niagara,43.63933,-79.41705,Entire home/apt,149,2,20,2020-01-03,3.14,1,0,148,149,149,149,149,150,112,132,132,132,132,149,149,149,149
36021034,Queen Street West Loft by the Park,20490402,Brittani,,Niagara,43.64483,-79.41037,Entire home/apt,150,1,13,2019-12-25,2.11,3,177,150,151,150,149,150,150,160,101,90,90,90,90,90,90,90
36023806,Queen West Suite ~ steps from Drake + Gladstone,44470294,Jesse,,Little Portugal,43.64522,-79.42604,Entire home/apt,150,1,6,2020-01-01,2.73,1,131,150,151,149,150,150,150,129,129,132,125,125,120,109,115,115
19993012,She's best kind,141844310,Jamie,,Palmerston-Little Italy,43.66199,-79.41342,Entire home/apt,200,1,0,,,1,0,200,200,201,200,200,200,200,200,200,200,200,200,200,200,200
20023466,lovely room,142188417,Joao,,Weston-Pellam Park,43.67722,-79.4654,Private room,70,7,0,,,1,0,70,70,70,70,70,69,60,60,60,60,60,60,60,60,60
20088203,Luxury Apartment - Close to Subway and Highway,49073633,Mohammad,,Parkwoods-Donalda,43.7637,-79.34645,Entire home/apt,80,1,0,,,1,0,80,80,80,80,81,80,80,80,80,80,80,80,80,80,80
36034466,Lovely Family Home Close to Distillery District,118662596,Amanda,,Regent Park,43.65642,-79.36329,Entire home/apt,599,2,1,2019-07-12,0.17,1,0,601,601,601,600,600,600,400,400,400,400,400,400,400,400,400
20148351,Private room in Luxurious Condo Yonge/Sheppard,4352336,Jessica,,Willowdale East,43.7605,-79.4094,Private room,51,15,0,,,1,0,50,50,51,49,50,50,50,50,50,50,50,50,50,50,50
20359175,Beautiful new condo by the Lake Ontario,145216441,Chris,,Mimico (includes Humber Bay Shores),43.62224,-79.48245,Private room,84,2,0,,,1,0,86,90,91,92,87,88,86,86,86,86,83,83,83,82,82
20359823,Large Hard Loft and Gallery in Converted Factory,21319596,Lara,,University,43.65956,-79.39977,Shared room,80,1,0,,,1,0,80,80,80,80,81,80,80,80,80,80,80,80,80,80,80
36043849,Beautiful 4BR downtown garden house. Sleeps 10+,59038458,Yvonne,,Moss Park,43.65669,-79.35905,Entire home/apt,598,2,5,2019-11-08,0.81,3,323,598,598,598,597,598,598,684,641,569,555,555,555,555,462,527
36063321,Renovated Luxury Home|Central Toronto|Parks 2 cars,271289932,Morag,,Lawrence Park North,43.73484,-79.40666,Entire home/apt,275,3,3,2019-11-22,1.05,1,178,276,275,275,276,275,275,210,204,210,210,210,210,210,210,225
20382492,Dwtn Lake/City Views/Full Office[7min walk to YTZ],40702420,Mike,,Waterfront Communities-The Island,43.63669,-79.39835,Entire home/apt,294,1,0,,,1,0,296,295,295,295,295,295,295,295,295,295,295,295,295,295,295
36068770,Large 1 Bedroom Condo in the Heart of the City,33402447,Katie,,Waterfront Communities-The Island,43.64003,-79.39272,Entire home/apt,145,1,26,2019-11-30,4.41,1,0,144,145,145,145,145,145,109,109,109,109,109,109,109,109,109
36073860,Upper Edward Garden in York Mills,270166119,Wei,,St.Andrew-Windfields,43.75339,-79.36872,Shared room,110,6,0,,,2,364,110,110,111,110,110,110,88,88,88,88,88,88,88,88,88
36074510,Modern Condo in Downtown Toronto with City Views,47551450,Kris,,Niagara,43.6375,-79.40624,Entire home/apt,119,1,24,2020-01-02,4.5,1,316,119,119,119,119,119,120,164,141,122,121,146,125,125,135,120
36077046,"New Reno, bright/open Beaches Apartment w/parking",27061855,Patricia,,The Beaches,43.67017,-79.31045,Entire home/apt,70,5,1,2019-11-30,0.77,1,155,70,70,70,70,70,69,80,70,69,69,69,80,83,83,83
36080808,"""Steps to THE BEACH"" Home + Wifi + Parking",271354087,Dan,,The Beaches,43.67099,-79.28892,Entire home/apt,298,2,7,2019-09-11,1.24,2,5,298,298,298,298,297,298,158,158,158,158,158,158,158,188,188
36101632,Beautiful bed+den apartment in downtown Toronto,122528777,Liza,,Waterfront Communities-The Island,43.64146,-79.39117,Entire home/apt,119,14,1,2019-07-26,0.18,1,90,121,120,120,119,121,120,100,100,100,100,100,100,100,100,100
36105044,Greenwood Terrace Suite #2,6969076,Darren & Derek,,South Riverdale,43.66782,-79.32973,Entire home/apt,150,2,18,2019-12-27,4.39,3,334,150,151,150,150,138,137,140,130,130,133,130,130,130,125,126
36105313,"East end close to Subway, DT, and beaches area",56297018,Bryan,,Greenwood-Coxwell,43.68123,-79.32331,Private room,80,2,1,2019-08-05,0.19,1,45,80,80,80,48,46,45,48,64,64,55,60,64,64,64,64
20450823,2 bedroom condo in Liberty Village!,145896273,Kristina,,Niagara,43.63934,-79.41384,Entire home/apt,140,2,0,,,1,0,141,139,140,140,140,139,140,140,140,140,140,140,140,140,140
36105585,5★ Luxury Boutique Guest House [2 Bdrms|by YorkU],56118558,Sean,,York University Heights,43.75718,-79.5031,Entire home/apt,130,2,29,2020-01-03,4.48,12,329,130,130,130,129,130,130,177,165,140,140,119,108,142,155,155
36109488,Modern 1 Bedroom Apartment with Patio,271620998,Sylvia,,Moss Park,43.65889,-79.36731,Entire home/apt,128,3,45,2020-01-05,7.99,1,42,129,128,112,112,113,112,123,151,104,85,86,85,111,100,105
36110830,Greenwood Terrace Suite #3,6969076,Darren & Derek,,South Riverdale,43.66607,-79.32954,Entire home/apt,150,2,29,2019-12-23,5.34,3,311,150,151,150,150,147,148,140,130,131,130,130,130,130,125,125
36111629,"GRAFFITI HOUSE- Queen W, Sleeps 10 & 2 x Free PRK",271635241,Ann,,Waterfront Communities-The Island,43.64719,-79.39997,Entire home/apt,345,2,27,2020-01-01,4.38,1,262,345,345,345,344,344,345,542,441,384,351,571,621,962,881,812
20464713,Comfy private bedroom,122406705,Alanna And Nick,,Parkwoods-Donalda,43.75623,-79.33373,Private room,40,1,0,,,3,0,40,40,41,39,40,41,40,40,40,40,40,40,40,40,40
20489818,King West Penthouse w/ parking,18679759,Luke,,Niagara,43.64215,-79.41546,Entire home/apt,224,2,0,,,1,0,225,225,225,225,225,225,225,225,225,225,225,225,225,225,225
36119964,Stylish 1 BR condo near subway with downtown view,271699684,Aman,,Yorkdale-Glen Park,43.72374,-79.4577,Entire home/apt,75,1,34,2019-12-08,5.4,1,237,76,75,75,75,75,75,113,109,149,99,122,110,181,110,110
36130302,Luxury 1 BDR Suite(City CNTR/ Subway Dir.Access),178959385,Alex,,Willowdale East,43.75928,-79.40926,Entire home/apt,82,2,1,2019-08-14,0.2,13,237,82,81,83,82,82,99,174,116,130,121,99,99,130,99,120
20498240,Big & Comfortable Private Room,32354557,Philip,,Greenwood-Coxwell,43.67998,-79.32641,Private room,70,2,0,,,2,62,70,70,70,70,70,69,80,80,80,80,80,80,80,80,80
36138603,1 minute to Bloor/Yonge Station- Yorkville Condo,271816543,Zhigang,,Church-Yonge Corridor,43.66882,-79.38297,Private room,70,2,1,2019-06-30,0.16,1,0,70,70,70,70,70,71,95,95,95,95,95,95,95,95,95
20533946,Cozy bachelor apartment in heart of downtown,146532318,Ronald,,Bay Street Corridor,43.66517,-79.38514,Entire home/apt,90,1,0,,,1,0,90,90,90,90,90,89,90,90,90,90,90,90,90,90,90
20566203,BEAUTIFUL PENTHOUSE 40 minute subway ride downtown,134722504,Kivork,,Don Valley Village,43.77573,-79.34892,Shared room,102,31,0,,,3,365,105,109,111,111,106,107,104,104,104,105,101,101,101,100,99
36146621,"New 3 BDRM + 2 BATH + Parking - MTCC, CN Tower",271873529,Jell,,Waterfront Communities-The Island,43.64343,-79.3911,Entire home/apt,750,1,38,2020-01-04,7.26,6,97,750,750,749,749,750,300,181,228,181,135,116,125,105,111,120
20567353,Large Executive Beach Home - 150m from the beach,128971124,Murray,,The Beaches,43.66781,-79.30099,Entire home/apt,400,60,0,,,1,358,400,400,399,400,400,401,400,400,400,400,400,400,400,400,400
36150210,Lakefront Beach House in the City,101289672,Francis,,The Beaches,43.66897,-79.29321,Entire home/apt,440,3,6,2020-01-02,1.18,1,0,440,440,441,440,440,659,483,550,637,645,619,618,619,614,608
36150918,Two  bedrooms private Suite  access  to  downtwon,270604691,Sedi,,Old East York,43.69822,-79.32818,Entire home/apt,62,3,6,2019-09-22,1.15,2,5,62,62,62,62,62,63,110,130,110,110,100,110,115,114,115
36151844,RAPTOR Private Sunshine Room Separate Entrance,266293258,Gina,,Pleasant View,43.80073,-79.33718,Private room,67,1,17,2019-12-28,2.88,3,65,68,68,68,67,68,68,65,65,55,55,59,59,59,60,60
36154638,"SPACIOUS HOME IN THE CITY, KING BED & FREE PARKING",14926820,Gina,,Danforth,43.68165,-79.33168,Entire home/apt,130,1,30,2020-01-01,5,1,47,130,130,130,129,130,130,126,139,139,139,147,139,130,150,150
36166164,Studio apartment in Cliffside Village,272006111,Xue Mei,,Birchcliffe-Cliffside,43.70394,-79.25377,Entire home/apt,60,3,5,2019-09-01,0.79,1,251,60,59,60,60,60,60,95,95,95,95,95,80,60,60,61
20587234,Fully Furnished Toronto Resort Style Condo,2326062,Ahmed,,Mimico (includes Humber Bay Shores),43.62345,-79.48141,Entire home/apt,125,1,0,,,1,0,125,126,125,125,125,125,125,125,125,125,125,125,125,125,125
36168830,Wilderness Suite- No Cleaning fee & Free Breakfast,167034435,Kevin,,Moss Park,43.65954,-79.37205,Private room,99,1,67,2019-12-23,10.52,16,323,99,99,99,98,209,209,109,101,90,90,90,90,102,90,109
36171393,"Modern 1,005 sq.ft two-bedroom condo on Bay",14041119,Adel,,Bay Street Corridor,43.66655,-79.38795,Entire home/apt,259,5,6,2019-11-27,1.15,1,294,260,260,261,260,260,260,310,310,293,270,270,310,260,260,300
20590320,3 bedroom house downtown Toronto - Upper Beaches,79379741,Adam,,Danforth East York,43.68816,-79.34386,Entire home/apt,250,1,0,,,1,0,251,250,250,249,250,250,264,264,264,264,264,264,264,264,264
36177632,"*New*2BR 1.5BA Suite+Parking-Jays, MTCC, CN Tower",269243315,Alec And Lily,,Waterfront Communities-The Island,43.6412,-79.38255,Entire home/apt,999,1,60,2020-01-06,9.63,6,91,74,75,74,75,74,300,207,189,131,127,114,112,109,99,109
36178775,Toronto Villa -2 Storey House (without basement),205297994,Liz,,Don Valley Village,43.78212,-79.34467,Entire home/apt,390,7,0,,,1,0,390,389,390,390,391,390,295,295,295,295,295,295,295,295,295
36180639,Cozy private room (B) close to downtown,271871372,Dinesh/Bishnu,,Kennedy Park,43.71855,-79.26151,Private room,40,1,4,2020-01-01,0.67,2,365,40,40,40,39,40,39,30,30,30,30,39,39,39,39,39
36182639,Luxurious Newly Renovated Upper Beach Home,7680784,Troy & Rotem,,East End-Danforth,43.67619,-79.30823,Entire home/apt,400,3,15,2020-01-02,2.66,2,196,399,399,399,399,399,398,399,399,399,399,299,299,299,299,299
36183961,3 Bedroom 2 Bathroom with CN Tower View,272142202,Anna,,Waterfront Communities-The Island,43.63884,-79.40058,Entire home/apt,349,2,12,2019-12-15,2.09,1,165,349,349,349,349,348,200,221,221,221,214,120,150,167,175,257
36199496,☆ Skytrees Condo @ Union Station +FREE parking ☆,253725451,Harry,,Waterfront Communities-The Island,43.64145,-79.38138,Entire home/apt,499,1,53,2020-01-04,8.59,4,161,500,500,500,500,501,501,249,270,139,250,103,90,131,130,135
20602233,BSMT APRT Great Location,147229591,Tina,,Little Portugal,43.64823,-79.43204,Entire home/apt,130,1,0,,,1,0,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130
20664695,A Romantic Fantasy in the heart of downtown,4140598,Natasha,,Waterfront Communities-The Island,43.64936,-79.36444,Private room,150,90,0,,,3,90,150,151,150,150,150,150,154,154,154,154,154,154,154,154,154
36204601,Relaxing unit with beautiful view,272290679,Sara,,Willowdale East,43.774,-79.41271,Entire home/apt,200,1,22,2019-12-23,3.47,2,164,200,200,200,200,200,200,166,157,157,180,209,209,209,209,177
36204687,Bedroom/Single Bed/ Downtown Toronto/,271030296,Navita,,Waterfront Communities-The Island,43.64157,-79.39803,Private room,45,1,1,2019-10-11,0.34,2,23,45,46,45,45,46,45,39,39,39,39,39,39,39,39,39
36206997,FIRST CLASS CONDO Female Room,212223183,Ana,,Waterfront Communities-The Island,43.6418,-79.38277,Private room,150,2,1,2019-07-16,0.17,2,365,150,151,150,150,150,150,120,120,120,120,120,120,120,120,120
36209589,Trendy and Spacious Parkdale Apartment,5960561,Andrea,,Roncesvalles,43.64312,-79.43899,Entire home/apt,95,2,26,2020-01-04,4.41,1,83,95,95,95,96,95,95,76,88,82,85,89,100,100,100,85
20693588,"Beautiful. modern, right in the downtown core",26631575,Chris,,Church-Yonge Corridor,43.65522,-79.37838,Entire home/apt,119,1,0,,,3,340,121,120,120,119,121,120,120,120,120,120,120,120,120,120,120
20729904,Trendy Loft in Prime Location,17980312,Katie,,Waterfront Communities-The Island,43.64585,-79.39732,Entire home/apt,350,5,0,,,1,0,350,349,349,350,350,351,350,350,350,350,350,350,350,350,350
36225813,Spacious master bedroom with ensuite bathroom,225455449,Fei,,Milliken,43.82664,-79.2889,Private room,45,5,8,2019-12-31,1.31,2,144,45,46,45,45,46,45,35,37,37,37,37,37,37,37,37
36227651,★Urban Luxury★ Ace Location | Instaworthy Rooftop,23388596,Andy,,Waterfront Communities-The Island,43.64107,-79.40068,Entire home/apt,123,28,14,2020-01-01,2.76,1,256,123,123,123,122,123,123,124,153,132,132,132,132,132,132,132
20797877,1 Bedroom in Toronto's Entertainment District,95068091,Mark,,Waterfront Communities-The Island,43.64678,-79.39892,Entire home/apt,90,2,0,,,1,0,89,88,88,89,89,88,89,89,89,89,89,89,89,89,89
36234308,Charming Old World Bungalow Haven in Town Central,140817985,Lawrence,,South Riverdale,43.65943,-79.34933,Private room,58,1,51,2020-01-05,8.23,2,355,60,55,55,55,55,54,64,65,65,65,65,65,55,55,55
20800670,Beautiful House Steps to Danforth / Greektown,21303113,Richard,,Blake-Jones,43.67519,-79.33915,Entire home/apt,128,1,0,,,1,0,129,128,129,130,129,129,129,129,129,129,129,129,129,129,129
20803951,Spacious and Awesome Executive One Bedroom Condo,149156838,David,,Yorkdale-Glen Park,43.71384,-79.45244,Entire home/apt,117,1,0,,,13,0,133,138,140,141,121,122,132,132,131,133,128,127,127,127,126
36243257,"2 Bedroom Luxury Condo,  980sq feet",16594320,Murray & Harry,,Cabbagetown-South St.James Town,43.66599,-79.37687,Entire home/apt,141,4,18,2020-01-04,3.58,2,229,142,142,141,142,142,141,234,199,120,120,129,124,120,120,150
36262039,Hillside Home,57526136,Melody,,Cabbagetown-South St.James Town,43.66512,-79.35994,Entire home/apt,499,1,0,,,3,332,498,498,499,499,498,499,656,599,599,599,599,599,599,599,599
36270155,Bed and Bath in Toronto,233408701,Thaven,,York University Heights,43.74649,-79.49767,Entire home/apt,90,1,4,2019-12-07,0.65,1,175,45,46,45,45,46,69,80,99,65,65,55,99,99,99,99
36278505,"Urban Travellers Paradise Boutique LOFT, Queen W.",105269100,Shalini,,Waterfront Communities-The Island,43.64688,-79.40232,Entire home/apt,97,1,11,2019-12-18,1.81,7,49,97,97,97,97,96,97,83,84,61,71,57,77,72,65,71
20877811,"Elegant luxury condo downtown Lakeshore, CN Tower",108179518,Prince,,Waterfront Communities-The Island,43.63641,-79.39928,Entire home/apt,154,2,0,,,2,0,155,155,154,155,156,156,175,175,175,175,175,175,175,175,175
36279533,"very spacious room, nice view",272861524,Marinelle,,Westminster-Branson,43.77122,-79.453,Private room,30,7,1,2019-09-14,0.26,1,179,30,30,29,30,29,30,70,70,70,70,70,70,70,70,70
36281773,Boutique style luxury Condo @Yorkville Toronto,272881274,Nima & Saba,,Annex,43.67144,-79.39473,Entire home/apt,186,1,23,2020-01-01,3.71,1,347,102,155,155,155,155,144,168,174,166,166,166,166,130,130,130
36284275,"Cozy bedroom, queen bed, walk to the subway",40424369,Henrique,,North St.James Town,43.67008,-79.37345,Shared room,16,3,1,2019-09-01,0.23,1,0,15,15,15,15,15,15,45,45,45,45,45,45,45,45,45
36305526,Stylish Studio + Parking in Bloor West Village!,86482136,Lesley,,Runnymede-Bloor West Village,43.65529,-79.48464,Entire home/apt,115,2,33,2019-12-15,5.93,1,62,115,115,115,115,115,116,97,97,95,95,95,95,95,95,95
36309174,Heritage Building in the Heart of Toronto,273065391,Daniel,,Church-Yonge Corridor,43.66387,-79.38206,Private room,66,1,63,2020-01-06,11.05,1,105,66,66,66,66,66,66,95,61,61,64,64,63,63,63,63
20931884,"Comfortable, Cozy Private Rooms & Breakfast served",150433660,Mimi,,Malvern,43.7996,-79.21239,Private room,51,3,0,,,1,0,50,50,51,49,50,50,50,50,50,50,50,50,50,50,50
20955220,"Modern, Quiet, Riverdale House close to Danforth",45730723,Raymond,,Blake-Jones,43.6743,-79.33979,Entire home/apt,115,14,0,,,1,0,117,116,116,116,115,116,116,116,116,116,116,116,116,116,116
20991940,Sunny room in Toronto West End,151102906,Romuald,,South Parkdale,43.63781,-79.43452,Private room,39,1,0,,,1,0,38,39,39,39,39,39,39,39,39,39,39,39,39,39,39
21079007,"Clean Private Room Heart of Leslieville, Toronto*",134632991,Daniel,,South Riverdale,43.66526,-79.3329,Private room,45,1,0,,,1,0,45,46,45,45,46,45,40,40,40,40,40,40,40,40,40
21111547,"Large Downtown Condo with parking, near CN Tower",152246835,James,,Waterfront Communities-The Island,43.64206,-79.39069,Entire home/apt,198,5,0,,,1,0,199,199,199,200,199,199,199,199,199,199,199,199,199,199,199
36320337,TORONTO : Steps to THE BEACH + Free PARKING + WIFI,271354087,Dan,,The Beaches,43.67104,-79.28935,Entire home/apt,228,2,4,2019-09-01,0.77,2,5,228,228,228,228,228,228,168,168,168,168,168,168,168,168,168
21112395,4 Bdrms 3.5 Bath Exceptional Rosedale House,30427080,Nadereh,,Rosedale-Moore Park,43.67703,-79.38129,Entire home/apt,496,90,0,,,1,358,494,496,494,495,494,495,495,495,495,495,495,495,495,495,495
21125531,"Sunny 1-bedroom, steps from subway",136198953,Patti And Rich,,Palmerston-Little Italy,43.6592,-79.42621,Entire home/apt,86,2,0,,,2,0,85,86,86,85,85,85,85,85,85,85,85,85,85,85,85
21138431,PING PONG HOUSE : @stayToronto,11463589,Ryan,,Trinity-Bellwoods,43.64849,-79.41255,Private room,70,1,0,,,7,365,70,70,70,70,70,69,74,74,74,74,74,74,74,74,74
21150290,cozy room in downtown area,111279892,Lin,,Waterfront Communities-The Island,43.64329,-79.39335,Private room,60,1,0,,,1,0,60,59,60,61,60,60,60,60,60,60,60,60,60,60,60
21158692,"MODERN BEAUTY, CENTRAL LOCATION",11867271,Dena,,Banbury-Don Mills,43.73935,-79.33683,Private room,105,1,0,,,2,0,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105
36347529,Luxury Executive Suite + Parking Downtown Core,35303923,Brianne,,Waterfront Communities-The Island,43.64441,-79.38825,Entire home/apt,178,2,55,2019-12-30,9.48,2,56,178,178,178,178,178,178,214,280,207,200,200,200,200,200,250
36349098,Charming 2 Bed + Den Family Home - Beautiful Area,170581,Carla,,Greenwood-Coxwell,43.68056,-79.32428,Entire home/apt,189,7,0,,,2,65,190,191,191,190,190,190,180,180,180,180,107,107,107,107,107
21164900,JJ Homestay 多伦多北约克恩典民宿 Queen Room,125219844,Ming J.,,Bayview Woods-Steeles,43.80666,-79.37413,Private room,65,2,0,,,4,0,65,65,65,65,64,65,68,68,68,68,68,68,68,68,68
36351210,"Bright, Modern Condo In the Heart Of Downtown",62441483,Chris,,Waterfront Communities-The Island,43.64234,-79.39962,Entire home/apt,149,3,10,2019-12-22,1.69,1,84,148,149,148,149,149,149,208,208,130,130,130,130,130,130,130
36351350,Cozy apartment at the Beaches,83879848,Paola,,The Beaches,43.67239,-79.28734,Entire home/apt,90,1,10,2019-10-20,1.6,1,179,90,90,90,90,90,90,111,111,111,111,111,111,111,111,111
36354697,Midtown place basement,272796519,Nasser,,Newtonbrook West,43.79299,-79.42919,Entire home/apt,60,6,2,2019-12-10,0.6,3,365,60,59,60,60,60,60,74,70,70,70,70,60,60,60,70
36354720,Modern Retreat in Trendy JUNCTION Neighbourhood,273391128,James And Rachel,,Junction Area,43.67044,-79.46571,Entire home/apt,86,2,42,2020-01-03,7,1,130,85,86,85,84,84,86,95,105,101,103,100,100,110,110,112
36355434,⚡Trendy 1bd + Den with City and Lake Views ⭐,273400138,David,,Waterfront Communities-The Island,43.6406,-79.39654,Entire home/apt,169,2,32,2020-01-02,5.58,1,82,168,168,169,169,169,169,169,169,169,169,169,169,89,165,169
21185444,300 Front St. Lofts @20 John St.,152978975,Ryan,,Waterfront Communities-The Island,43.64376,-79.38876,Entire home/apt,99,1,0,,,1,0,99,99,100,99,99,99,99,99,99,99,99,99,99,99,99
21191277,Newly renovated house in heart of North York,153041575,Michelle,,Lansing-Westgate,43.76487,-79.42918,Entire home/apt,119,3,0,,,1,0,121,120,121,120,119,120,120,120,120,120,120,120,120,120,120
36358638,Private Room in North YORK,273423693,Leila,,Willowdale West,43.76767,-79.43427,Private room,69,3,0,,,1,365,69,69,68,69,68,69,45,45,45,45,45,45,45,45,45
36359368,Charming Apartment in Uptown Toronto,126178545,Martha,,Newtonbrook East,43.79677,-79.41551,Entire home/apt,186,2,4,2019-11-23,0.75,1,262,186,185,185,186,185,185,90,90,90,90,90,90,90,90,90
36363247,Destination. home away from home,44861757,Ademola,,Waterfront Communities-The Island,43.64076,-79.39395,Entire home/apt,87,1,1,2019-07-19,0.17,1,365,87,87,87,87,87,87,380,380,380,380,380,380,380,380,380
36378062,"Entire First Floor facing large, tranquil backyard",43263172,Yu,,Bayview Woods-Steeles,43.7939,-79.38675,Entire home/apt,83,2,11,2020-01-01,1.85,1,29,83,83,83,83,83,83,68,68,68,68,68,68,68,68,68
21191646,"Conveniently located, close to Scarborough Bluff",53348717,Beatriz,,Cliffcrest,43.72963,-79.23471,Private room,51,1,0,,,1,0,50,50,51,49,50,50,50,50,50,50,50,50,50,50,50
36386245,Honeymoon Suite |Stunning Skyline View | CN Tower,43385063,Amanda,,Waterfront Communities-The Island,43.6386,-79.39939,Entire home/apt,150,1,38,2019-12-30,6.1,3,69,150,151,150,150,150,150,101,113,150,150,150,150,150,150,150
36388781,Newly 1bedroom Condo @Queen W Subway/Eaton Center,273619622,Lan,,Church-Yonge Corridor,43.65413,-79.37829,Entire home/apt,100,28,3,2019-11-30,0.54,1,78,99,99,99,100,100,100,104,91,75,75,80,71,80,100,70
21219002,Room in Midtown Toronto,64282326,Mohamed,,Mount Pleasant West,43.69929,-79.39379,Private room,29,1,0,,,1,0,28,28,28,28,28,29,28,28,28,28,28,28,28,28,28
36392108,Beautiful main floor apartment in the Annex,273646031,Karam,,Annex,43.67335,-79.4158,Entire home/apt,150,2,14,2020-01-02,2.46,2,128,150,151,150,150,150,150,58,46,67,65,68,65,65,65,66
21225775,Roxborough Pad,11665743,Sam,,Annex,43.67709,-79.39691,Entire home/apt,499,4,0,,,1,0,500,500,500,500,501,499,450,450,450,450,450,450,450,450,450
36393860,Beautiful Spacious Room-St. Clair West,147998458,Marika,,Humewood-Cedarvale,43.6847,-79.42111,Private room,64,3,7,2019-11-01,1.13,1,65,69,69,68,69,68,69,72,69,62,72,72,72,79,79,79
36411336,Midtown place,272796519,Nasser,,Newtonbrook West,43.79408,-79.42928,Entire home/apt,60,6,0,,,3,0,60,59,60,60,60,60,50,50,50,50,50,50,50,50,50
36413929,Beautiful Guest Suite in Great Area 5 min from UP,181132072,Beth,,Dovercourt-Wallace Emerson-Junction,43.65974,-79.44669,Entire home/apt,80,1,35,2019-12-15,6.33,1,145,80,80,80,80,80,80,68,66,53,53,65,49,50,50,50
21229690,Cozy 1 Bedroom and Den (2 Beds + 2 Bath),73077184,Tyler,,Bay Street Corridor,43.656,-79.38423,Entire home/apt,105,1,0,,,1,0,105,105,105,106,105,106,105,105,105,105,105,105,105,105,105
21249409,clean nice place with luxury amenitys,153622110,Jordan,,Bedford Park-Nortown,43.71657,-79.42891,Shared room,35,1,0,,,1,0,34,35,35,35,35,35,35,35,35,35,35,35,35,35,35
36419477,Family home,54777597,Simone,,Birchcliffe-Cliffside,43.68861,-79.26806,Private room,75,2,2,2019-08-13,0.38,2,89,76,75,76,75,75,75,100,100,100,100,100,100,100,100,100
36420402,1 private BR + WC In gorgeous harbour front TO,43577327,Juan,,Waterfront Communities-The Island,43.6405,-79.3839,Private room,117,1,0,,,1,0,119,124,126,127,121,122,157,157,157,158,152,151,152,151,149
21252861,Private master suite in the heart of Toronto,31540631,Katie,,Bay Street Corridor,43.66165,-79.38606,Private room,60,2,0,,,1,0,60,59,60,61,60,60,60,60,60,60,60,60,60,60,60
36423050,KingWest Condo Brand New,273851254,Bianca Rosa,,Waterfront Communities-The Island,43.64128,-79.40083,Entire home/apt,80,90,1,2019-07-12,0.17,1,179,80,80,80,80,80,80,114,129,129,129,129,129,129,129,129
36424774,"New Loft Style - Private Terrace, Easy Parking",192794985,,,Dovercourt-Wallace Emerson-Junction,43.66801,-79.42036,Entire home/apt,112,1,4,2019-08-29,0.67,1,0,111,112,112,112,113,112,1499,1499,1499,1499,1499,1499,1499,1499,112
36425166,CONVENIENCE CONDO ON YONGE&EGLINTON,221251535,Miss Xiang,,Mount Pleasant West,43.70681,-79.39609,Entire home/apt,128,1,18,2019-12-23,3.4,1,21,168,168,168,169,167,368,374,374,374,374,374,374,374,374,374
21277255,Clean and quiet room in North York,52132032,Royston,,Glenfield-Jane Heights,43.73928,-79.49916,Private room,40,2,0,,,2,0,40,40,41,39,40,41,40,40,40,40,40,40,40,40,40
21281925,3 BR Luxurious King West Downtown Toronto Condo,78317754,Lauren,,Waterfront Communities-The Island,43.64084,-79.40096,Entire home/apt,298,4,0,,,1,0,300,300,299,299,299,299,299,299,299,299,299,299,299,299,299
36445967,Room for rent august,13845390,Emeline,,Long Branch,43.59095,-79.5373,Private room,51,7,0,,,1,0,50,50,51,51,50,50,43,43,43,43,43,43,43,43,43
36447740,Faulty Towers,274036689,Eve,,Woodbine Corridor,43.6779,-79.3165,Private room,109,1,2,2019-10-01,0.43,1,365,109,109,109,110,109,109,38,39,50,50,50,50,50,50,50
36450461,Gorgeous Victorian style room,225006374,Ionut-Daniel,,Mount Dennis,43.69052,-79.4963,Private room,35,1,3,2019-12-17,0.59,3,340,34,35,35,35,35,35,40,40,40,40,40,45,42,42,42
